"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2008","2009","2010","2011","2012","2013"
"27100","Jackson, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5260446,5245237,5337709,5476828,5491528,5655981
"27100","Jackson, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32709,32759,33329,34284,34268,35269
"27140","Jackson, MS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",22291818,21929994,22278416,22914257,23664136,23697128
"27140","Jackson, MS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39678,38857,39197,39929,41055,41114
"27180","Jackson, TN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5073269,5037800,5123500,5389546,5516205,5571922
"27180","Jackson, TN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39498,39003,39397,41532,42330,42649
"27260","Jacksonville, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",55149695,52798448,54427219,55660153,58153172,58559659
"27260","Jacksonville, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41694,39550,40344,40887,42200,41990
"27340","Jacksonville, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",7465797,8012952,8371302,8360920,8303895,8196044
"27340","Jacksonville, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44161,46301,46622,47015,45130,44250
"27500","Janesville-Beloit, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5638709,5567961,5581834,5715889,5910510,6180185
"27500","Janesville-Beloit, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35100,34711,34835,35719,36869,38449
"27620","Jefferson City, MO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6488240,6483741,6476852,6445239,6559681,6630989
"27620","Jefferson City, MO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43901,43550,43193,42872,43630,44061
"27740","Johnson City, TN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6961142,6976668,7134288,7407567,7489455,7487538
"27740","Johnson City, TN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35472,35290,35854,37083,37352,37258
"27780","Johnstown, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5706905,5800373,5445746,5567663,5546690,5544460
"27780","Johnstown, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39454,40228,37963,39053,39188,39463
"27860","Jonesboro, AR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4660862,4610161,4578527,4777454,5043037,5033199
"27860","Jonesboro, AR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39527,38382,37756,38904,40607,40063
"27900","Joplin, MO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6009723,6097963,6047596,6203531,6466023,6445440
"27900","Joplin, MO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34790,34967,34379,35100,37056,36780
"27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4920691,4882650,4873564,5057732,5264836,5409139
"27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32496,31831,31432,32287,33294,33746
"28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12067649,11875236,11912411,12347455,12585215,12675622
"28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37319,36471,36439,37596,38117,38159
"28100","Kankakee, IL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3800094,3779502,3742932,3760943,3800353,3887286
"28100","Kankakee, IL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33731,33415,32988,33160,33677,34671
"28140","Kansas City, MO-KS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",91145924,88709405,88394024,89808841,92641215,93376264
"28140","Kansas City, MO-KS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",46176,44470,43897,44355,45442,45450
"28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8988033,9238011,9622205,9972496,9902302,9879723
"28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37869,37614,37646,37824,36927,36440
"28660","Killeen-Temple, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16021309,16642308,16733435,17232494,17216811,16900675
"28660","Killeen-Temple, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40846,42092,40986,41745,40941,39930
"28700","Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",11179927,11154297,11254766,11687218,11837093,11675504
"28700","Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36290,36064,36355,37815,38362,37873
"28740","Kingston, NY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6828340,6823633,7069806,7200333,7405575,7354734
"28740","Kingston, NY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37278,37362,38765,39418,40745,40634
"28940","Knoxville, TN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",31646201,31419602,32154388,33110245,33742717,33773978
"28940","Knoxville, TN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38262,37680,38337,39279,39786,39608
"29020","Kokomo, IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3094487,2916260,2845257,2934568,2998120,3024865
"29020","Kokomo, IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37072,35263,34375,35420,36169,36550
"29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5319989,5365271,5397348,5505047,5650490,5717072
"29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40327,40319,40322,41017,41850,42189
"29180","Lafayette, LA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",20916890,19762000,20288508,20825704,22150426,22324864
"29180","Lafayette, LA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",45560,42591,43384,44251,46734,46596
"29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6712883,6540058,6597431,6886958,7010175,7043076
"29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33911,32574,32657,33724,33905,33695
"29340","Lake Charles, LA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8057923,7666445,7686055,7773667,8187021,8194038
"29340","Lake Charles, LA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41036,38717,38422,38774,40730,40557
"29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5579531,5381281,5398108,5469878,5568999,5648576
"29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",27887,26947,26972,27025,27414,27821
"29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",20275141,19599872,20759978,21783656,20911714,21402665
"29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34087,32738,34402,35696,33943,34354
"29540","Lancaster, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",19595451,19239411,19595358,20232095,20584791,20675494
"29540","Lancaster, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38276,37244,37661,38639,39102,39040
"29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16282940,15936399,16386512,16549365,16721699,16848480
"29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35120,34409,35309,35539,35881,36053
"29700","Laredo, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6617145,6498423,6803850,7132317,7422404,7460366
"29700","Laredo, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",27539,26426,27072,27947,28635,28421
"29740","Las Cruces, NM (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6226066,6448783,6671835,6771304,6805630,6830327
"29740","Las Cruces, NM (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",30998,31396,31727,31824,31809,31998
"29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",73608908,68583941,67565068,67501781,71061710,71586642
"29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38491,35363,34594,34324,35572,35301
"29940","Lawrence, KS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3913648,3976560,3797256,3989132,4074938,4136935
"29940","Lawrence, KS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35902,36138,34125,35499,36048,36187
"30020","Lawton, OK (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4858289,4967142,5227955,5219001,5133138,5102013
"30020","Lawton, OK (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39127,39381,39716,39469,38682,38920
"30140","Lebanon, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5163395,5229186,5359504,5555675,5610182,5631233
"30140","Lebanon, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39243,39329,40074,41317,41432,41563
"30300","Lewiston, ID-WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",2266297,2294038,2318077,2371539,2391425,2437385
"30300","Lewiston, ID-WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37644,37941,37994,38662,38912,39297
"30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3964106,3971461,3913640,3957046,3963246,3993994
"30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36608,36831,36348,36833,36822,37118
"30460","Lexington-Fayette, KY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",18780363,18260943,18677765,19395803,19980245,20043580
"30460","Lexington-Fayette, KY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40817,39075,39452,40520,41228,40952
"30620","Lima, OH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3624924,3657202,3626151,3728988,3756565,3798668
"30620","Lima, OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33950,34334,34089,35193,35665,36075
"30700","Lincoln, NE (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12263135,12210820,12185128,12700956,13357973,13517569
"30700","Lincoln, NE (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41393,40753,40226,41446,43040,43032
"30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",29053784,28831000,28785028,30183928,32083129,31815060
"30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42608,41669,40991,42461,44694,43920
"30860","Logan, UT-ID (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3623524,3622905,3722815,3924909,4087319,4176414
"30860","Logan, UT-ID (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",30349,29443,29534,30781,31800,32185
"30980","Longview, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8988402,8236896,8557682,9077218,9378143,9447926
"30980","Longview, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42790,38649,39856,42042,43265,43633
"31020","Longview, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3351181,3409291,3449593,3512435,3597295,3671984
"31020","Longview, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32956,33383,33688,34322,35328,36049
"31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",487044796,466432951,461757365,472734502,497915696,504955260
"31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38372,36513,35951,36535,38192,38454
"31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",50914771,49680765,50502856,51579446,53870017,53643971
"31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41841,40458,40799,41437,43043,42498
"31180","Lubbock, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10104519,9960514,10428416,10603732,11325923,11654997
"31180","Lubbock, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36046,34798,35693,35905,38022,38716
"31340","Lynchburg, VA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",9275307,9226591,9207466,9364413,9567280,9591872
"31340","Lynchburg, VA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37206,36695,36443,36878,37473,37402
"31420","Macon, GA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",9185051,9065230,8990295,9277395,9100035,9134304
"31420","Macon, GA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39708,39063,38701,39861,39115,39498
"31460","Madera, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4104109,3913685,4204667,4511045,4658203,4753301
"31460","Madera, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",27663,26225,27813,29650,30599,31192
"31540","Madison, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",27071973,27109872,27096844,28282781,29248902,29963541
"31540","Madison, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",45541,45054,44683,46079,47119,47756
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16886909,16702884,17004134,17594594,18164492,18316678
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42264,41742,42404,43782,45064,45340
"31740","Manhattan, KS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4006447,4051738,4182609,4291743,4279319,4206315
"31740","Manhattan, KS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44354,44426,44841,45035,43489,42884
"31860","Mankato-North Mankato, MN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3868237,3725863,3837485,4108722,4259635,4216635
"31860","Mankato-North Mankato, MN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40666,38766,39641,42236,43462,42782
"31900","Mansfield, OH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4298063,4187719,4143470,4290412,4218613,4264609
"31900","Mansfield, OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34077,33419,33368,34854,34414,35021
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",18557900,19278638,19964120,20334012,20465982,20603231
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",25191,25451,25619,25593,25393,25249
"32780","Medford, OR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",7283822,6998916,6887812,6955696,7164174,7301149
"32780","Medford, OR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36209,34597,33859,33963,34691,35010
"32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",53103189,51939722,52623479,53787418,56021023,55805775
"32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40511,39416,39668,40355,41784,41592
"32900","Merced, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",7188130,7103068,7316793,7812309,7902938,8200347
"32900","Merced, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",28691,28153,28498,30091,30206,31153
"33100","Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",225925511,212346370,217475631,227046739,233286203,234978972
"33100","Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41419,38576,38963,39915,40478,40318
"33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4077373,3895170,3902364,4023454,4117813,4089925
"33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36645,34945,35029,36181,37032,36753
"33220","Midland, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3997814,3738595,3688776,3951214,3929176,3919854
"33220","Midland, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",47818,44699,44094,47011,46807,46710
"33260","Midland, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",9883466,7990412,9009533,10989961,12535032,12914252
"33260","Midland, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",72111,56690,63550,75835,82571,82372
"33340","Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",70610018,70361453,69969723,71699444,73437086,73483096
"33340","Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",45903,45406,44952,45929,46889,46815
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",152259101,145632056,148822707,155643628,160588438,161233160
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",46122,43727,44356,45930,46923,46611
"33540","Missoula, MT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3801613,3812003,3808485,3934392,4063076,4063556
"33540","Missoula, MT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35283,35064,34804,35715,36570,36344
"33660","Mobile, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",14448095,14240524,14417017,14671618,14496673,14382720
"33660","Mobile, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35308,34565,34884,35525,35051,34734
"33700","Modesto, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16131446,15818740,16105095,16547888,17074907,17448865
"33700","Modesto, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",31690,30924,31255,31955,32745,33205
"33740","Monroe, LA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6761150,6863653,6666616,6705987,6906482,6945453
"33740","Monroe, LA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38763,39072,37721,37809,38854,38896
"33780","Monroe, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5440266,5237216,5315516,5476072,5573389,5816717
"33780","Monroe, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35602,34388,34990,36138,36929,38681
"33860","Montgomery, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",15051052,14789838,14862220,15038064,14890145,14926537
"33860","Montgomery, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40651,39773,39611,39790,39620,39963
"34060","Morgantown, WV (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4746890,4878762,4972009,5148287,5287515,5383045
"34060","Morgantown, WV (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37894,38265,38149,38910,39322,39543
"34100","Morristown, TN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3944781,3912661,3928743,4079745,4045195,4043481
"34100","Morristown, TN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34874,34437,34441,35598,35204,35101
"34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4540036,4425128,4403522,4533218,4782007,4857564
"34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39203,37965,37646,38489,40506,40876
"34620","Muncie, IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3840645,3795385,3813707,3848010,3960557,3917928
"34620","Muncie, IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32824,32304,32410,32665,33729,33349
"34740","Muskegon, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5589125,5478622,5540290,5642758,5793613,5828472
"34740","Muskegon, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32150,31713,32225,33199,34058,34083
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",11940311,11875611,12153739,12485668,12915582,13205118
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32815,31974,32097,32362,32762,32609
"34900","Napa, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5667342,5568717,5554426,5745566,6137247,6302808
"34900","Napa, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42264,41164,40608,41670,44180,44915
"34940","Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",19771185,17232085,17916482,19108292,20711630,20791412
"34940","Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",62440,54106,55524,58308,62285,61216
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",69190014,68968742,71420967,74092576,78832441,80204159
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42528,41692,42615,43631,45653,45625
"35100","New Bern, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5366557,5476471,5413636,5384542,5537701,5365822
"35100","New Bern, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43812,43741,42593,41999,43065,42033
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",35112063,35076917,35447568,35928153,36976601,36841087
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40989,40786,41057,41595,42817,42725
"35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",50910873,48645812,50510558,51510122,53639647,53954408
"35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44823,41654,42241,42432,43693,43477
"35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",884390042,852394874,860060567,883852900,905751782,903770984
