Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2000-2014,28020,"Kalamazoo-Portage, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",0.377782017,0.406880558
2009-2014,28020,"Kalamazoo-Portage, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.681120396,0.142173395
2013-2014,28020,"Kalamazoo-Portage, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.724762738,0.222326487
2000-2014,28100,"Kankakee, IL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.89637053,0.161916584
2009-2014,28100,"Kankakee, IL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.76139313,0.447184056
2013-2014,28100,"Kankakee, IL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.209152699,1.133310914
2000-2014,28100,"Kankakee, IL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.600825727,0.673497438
2009-2014,28100,"Kankakee, IL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.672302365,0.537152231
2013-2014,28100,"Kankakee, IL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.503229558,0.864263535
2000-2014,28100,"Kankakee, IL",All races,"Median Income, Percent Change in Mean Absolute Difference",0.542189717,0.285491645
2009-2014,28100,"Kankakee, IL",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.476967156,0.188193023
2013-2014,28100,"Kankakee, IL",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.605277359,1.079903841
2000-2014,28140,"Kansas City, MO-KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.224724382,0.513954341
2009-2014,28140,"Kansas City, MO-KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.223970801,0.360991985
2013-2014,28140,"Kansas City, MO-KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.21694243,0.424990654
2000-2014,28140,"Kansas City, MO-KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.19553037,0.178986624
2009-2014,28140,"Kansas City, MO-KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.148465946,0.339599967
2013-2014,28140,"Kansas City, MO-KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.307116181,0.211529806
2000-2014,28140,"Kansas City, MO-KS",All races,"Median Income, Percent Change in Mean Absolute Difference",0.008531992,0.140282258
2009-2014,28140,"Kansas City, MO-KS",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.269933462,0.163418517
2013-2014,28140,"Kansas City, MO-KS",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.057191167,0.237000093
2000-2014,28420,"Kennewick-Richland, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.341353953,0.450639904
2009-2014,28420,"Kennewick-Richland, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.20212163,0.64851886
2013-2014,28420,"Kennewick-Richland, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.421919525,0.720144629
2000-2014,28420,"Kennewick-Richland, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.629797876,0.376663953
2009-2014,28420,"Kennewick-Richland, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.579627275,2.421561003
2013-2014,28420,"Kennewick-Richland, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.336854637,1.010196567
2000-2014,28420,"Kennewick-Richland, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",1.63678968,0.606166542
2009-2014,28420,"Kennewick-Richland, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.096797787,0.447425306
2013-2014,28420,"Kennewick-Richland, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.130946666,0.448642313
2000-2014,28660,"Killeen-Temple, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.134268761,0.817246914
2009-2014,28660,"Killeen-Temple, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.070191614,0.682898104
2013-2014,28660,"Killeen-Temple, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.702562988,1.038848281
2000-2014,28660,"Killeen-Temple, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.051899854,0.445277989
2009-2014,28660,"Killeen-Temple, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.117546201,1.027787685
2013-2014,28660,"Killeen-Temple, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.761171937,1.730211377
2000-2014,28660,"Killeen-Temple, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.274448335,0.413872808
2009-2014,28660,"Killeen-Temple, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.258454263,0.5671978
2013-2014,28660,"Killeen-Temple, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.413436741,0.315947056
2000-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.564106822,0.751091301
2009-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.238072649,0.536203027
2013-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.332987756,1.202361703
2000-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.525738597,0.485293746
2009-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.647550821,0.407094926
2013-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.383109957,0.759048104
2000-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.049980167,1.24852097
2009-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.420305312,1.11829567
2013-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.215888843,1.213220716
2000-2014,28740,"Kingston, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.167092919,0.701434195
2009-2014,28740,"Kingston, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.122195601,1.180325508
2013-2014,28740,"Kingston, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.164077058,1.01881659
2000-2014,28740,"Kingston, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.041885339,0.230397776
2009-2014,28740,"Kingston, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.075679183,0.427426875
2013-2014,28740,"Kingston, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.316065758,0.778298795
2000-2014,28740,"Kingston, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.930227578,0.964786828
2009-2014,28740,"Kingston, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.84237045,0.99091512
2013-2014,28740,"Kingston, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.482122451,1.200538158
2000-2014,28940,"Knoxville, TN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.268194795,0.630156279
2009-2014,28940,"Knoxville, TN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.207616538,0.528744102
2013-2014,28940,"Knoxville, TN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.582647562,1.933886647
2000-2014,28940,"Knoxville, TN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.018508822,0.350290954
2009-2014,28940,"Knoxville, TN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.101297908,0.74281013
2013-2014,28940,"Knoxville, TN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.509208262,1.09176147
2000-2014,28940,"Knoxville, TN",All races,"Median Income, Percent Change in Mean Absolute Difference",2.469573736,0.70793879
2009-2014,28940,"Knoxville, TN",All races,"Median Income, Percent Change in Mean Absolute Difference",0.798127115,0.652303219
2013-2014,28940,"Knoxville, TN",All races,"Median Income, Percent Change in Mean Absolute Difference",1.175637126,0.583542407
2000-2014,29020,"Kokomo, IN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.634781301,0.662359178
2009-2014,29020,"Kokomo, IN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.089392342,0.601000667
2013-2014,29020,"Kokomo, IN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.130573258,0.504386365
2000-2014,29020,"Kokomo, IN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.519669354,0.882741988
2009-2014,29020,"Kokomo, IN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.620625913,0.23914662
2013-2014,29020,"Kokomo, IN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.11841508,0.595642328
2000-2014,29020,"Kokomo, IN",All races,"Median Income, Percent Change in Mean Absolute Difference",1.893484592,0.752717316
2009-2014,29020,"Kokomo, IN",All races,"Median Income, Percent Change in Mean Absolute Difference",0.724112153,0.600504041
2013-2014,29020,"Kokomo, IN",All races,"Median Income, Percent Change in Mean Absolute Difference",1.647529364,0.975423038
2000-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.410644054,1.103842497
2009-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",4.366031647,6.652605534
2013-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.516471803,0.370023638
2000-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.957287967,0.226283669
2009-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.315579295,1.016853452
2013-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.263752013,0.220890433
2000-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.270430714,0.640098631
2009-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.627163947,0.54415977
2013-2014,29100,"La Crosse-Onalaska, WI-MN",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.605277419,0.378696859
2000-2014,29180,"Lafayette, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.876367629,0.567773044
2009-2014,29180,"Lafayette, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.357173115,0.739203155
2013-2014,29180,"Lafayette, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.174142092,0.293082625
2000-2014,29180,"Lafayette, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.072140314,0.314801574
2009-2014,29180,"Lafayette, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.234813794,0.367944211
2013-2014,29180,"Lafayette, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.113897614,0.632634997
2000-2014,29180,"Lafayette, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.988270521,0.835933626
2009-2014,29180,"Lafayette, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.63506788,0.87809217
2013-2014,29180,"Lafayette, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.47537303,0.637675762
2000-2014,29200,"Lafayette-West Lafayette, IN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.35840866,1.006401539
2009-2014,29200,"Lafayette-West Lafayette, IN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.038323529,0.834059298
2013-2014,29200,"Lafayette-West Lafayette, IN",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.554512739,0.339561462
2000-2014,29200,"Lafayette-West Lafayette, IN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.220817804,0.739098966
2009-2014,29200,"Lafayette-West Lafayette, IN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.682691991,0.857518375
2013-2014,29200,"Lafayette-West Lafayette, IN",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.368492573,0.239806086
2000-2014,29200,"Lafayette-West Lafayette, IN",All races,"Median Income, Percent Change in Mean Absolute Difference",0.744294584,0.337045044
2009-2014,29200,"Lafayette-West Lafayette, IN",All races,"Median Income, Percent Change in Mean Absolute Difference",1.786108613,1.063664317
2013-2014,29200,"Lafayette-West Lafayette, IN",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.077934332,0.312129706
2000-2014,29340,"Lake Charles, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.898740172,0.59601599
2009-2014,29340,"Lake Charles, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.69765836,1.177809358
2013-2014,29340,"Lake Charles, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.60689044,1.223797083
2000-2014,29340,"Lake Charles, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",2.336292267,0.977716029
2009-2014,29340,"Lake Charles, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.597970307,0.667733788
2013-2014,29340,"Lake Charles, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.003240227,0.400600344
2000-2014,29340,"Lake Charles, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.130813226,0.613756478
2009-2014,29340,"Lake Charles, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.10756547,0.725793302
2013-2014,29340,"Lake Charles, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.180878818,0.788836837
2000-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.199368402,0.509373665
2009-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.410950929,0.70515722
2013-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.460875362,0.592575669
2000-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",3.784531355,1.711696744
2009-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.625718474,1.244192123
2013-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.345594287,1.277627707
2000-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Median Income, Percent Change in Mean Absolute Difference",1.707505941,0.5697909
2009-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Median Income, Percent Change in Mean Absolute Difference",0.924362719,0.603190124
2013-2014,29420,"Lake Havasu City-Kingman, AZ",All races,"Median Income, Percent Change in Mean Absolute Difference",0.351832122,0.432980031
2000-2014,29460,"Lakeland-Winter Haven, FL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.781008422,0.586591303
2009-2014,29460,"Lakeland-Winter Haven, FL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",2.119049788,4.150877476
2013-2014,29460,"Lakeland-Winter Haven, FL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.242497325,1.348908544
2000-2014,29460,"Lakeland-Winter Haven, FL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.263883948,0.790709734
2009-2014,29460,"Lakeland-Winter Haven, FL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.486363828,0.394850731
2013-2014,29460,"Lakeland-Winter Haven, FL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.000747277,0.716821909
2000-2014,29460,"Lakeland-Winter Haven, FL",All races,"Median Income, Percent Change in Mean Absolute Difference",0.423964858,0.543061495
2009-2014,29460,"Lakeland-Winter Haven, FL",All races,"Median Income, Percent Change in Mean Absolute Difference",0.727557063,0.839263558
2013-2014,29460,"Lakeland-Winter Haven, FL",All races,"Median Income, Percent Change in Mean Absolute Difference",0.261331648,0.691087842
2000-2014,29540,"Lancaster, PA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.580605209,0.886954486
2009-2014,29540,"Lancaster, PA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.544913232,1.453796983
2013-2014,29540,"Lancaster, PA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.050711829,0.628734767
2000-2014,29540,"Lancaster, PA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.013377779,0.465206772
2009-2014,29540,"Lancaster, PA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.320109278,0.408481419
2013-2014,29540,"Lancaster, PA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.284867793,0.333182991
2000-2014,29540,"Lancaster, PA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.909173608,0.538687527
2009-2014,29540,"Lancaster, PA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.424414992,0.496109962
2013-2014,29540,"Lancaster, PA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.170683697,0.453850389
2000-2014,29620,"Lansing-East Lansing, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.045521632,0.63585639
2009-2014,29620,"Lansing-East Lansing, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.025419947,0.829262435
2013-2014,29620,"Lansing-East Lansing, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.192832142,0.609351993
2000-2014,29620,"Lansing-East Lansing, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.300222754,0.346423984
2009-2014,29620,"Lansing-East Lansing, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.381094366,0.600635171
2013-2014,29620,"Lansing-East Lansing, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.349894375,0.446626455
2000-2014,29620,"Lansing-East Lansing, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.355174154,0.199936897
2009-2014,29620,"Lansing-East Lansing, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.218251705,0.30578509
2013-2014,29620,"Lansing-East Lansing, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.460545778,0.291369081
2000-2014,29700,"Laredo, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.924875975,0.369624913
2009-2014,29700,"Laredo, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.180631518,0.765195727
2013-2014,29700,"Laredo, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",2.306036949,2.169234037
2000-2014,29700,"Laredo, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.271064818,0.142452434
2009-2014,29700,"Laredo, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.436709762,0.417815268
2013-2014,29700,"Laredo, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.649110734,0.439778209
2000-2014,29700,"Laredo, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",2.285041571,0.856779337
2009-2014,29700,"Laredo, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.518654287,0.848957956
2013-2014,29700,"Laredo, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.712943316,0.796172738
2000-2014,29740,"Las Cruces, NM",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.998353243,0.719596744
2009-2014,29740,"Las Cruces, NM",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.504735887,0.815402806
2013-2014,29740,"Las Cruces, NM",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.984884143,0.754582942
2000-2014,29740,"Las Cruces, NM",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.600703835,0.668794274
2009-2014,29740,"Las Cruces, NM",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.595883787,2.097018957
2013-2014,29740,"Las Cruces, NM",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.164101958,0.651718378
2000-2014,29740,"Las Cruces, NM",All races,"Median Income, Percent Change in Mean Absolute Difference",0.314907134,0.296016425
2009-2014,29740,"Las Cruces, NM",All races,"Median Income, Percent Change in Mean Absolute Difference",1.554624915,1.140342474
2013-2014,29740,"Las Cruces, NM",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.240124553,0.37505281
2000-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.297250718,0.328041464
2009-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.040292867,0.257978708
2013-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.249512196,0.223721609
2000-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.346770406,0.147760943
2009-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.210498378,0.304915488
2013-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.33139807,0.17251347
2000-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Median Income, Percent Change in Mean Absolute Difference",0.027474154,0.107621431
2009-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Median Income, Percent Change in Mean Absolute Difference",0.119653873,0.213906854
2013-2014,29820,"Las Vegas-Henderson-Paradise, NV",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.078069948,0.140871599
2000-2014,29940,"Lawrence, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.952342212,0.842986882
2009-2014,29940,"Lawrence, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.02897549,0.52113682
2013-2014,29940,"Lawrence, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.110373393,0.614039063
2000-2014,29940,"Lawrence, KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.589618325,1.021235824
2009-2014,29940,"Lawrence, KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.306882352,0.445552617
2013-2014,29940,"Lawrence, KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.221698031,0.712826669
2000-2014,29940,"Lawrence, KS",All races,"Median Income, Percent Change in Mean Absolute Difference",0.954608917,0.404758811
2009-2014,29940,"Lawrence, KS",All races,"Median Income, Percent Change in Mean Absolute Difference",0.506924033,0.387721449
2013-2014,29940,"Lawrence, KS",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.267556489,0.296754777
2000-2014,30020,"Lawton, OK",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.494189024,0.924844205
2009-2014,30020,"Lawton, OK",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.27120629,0.741839826
2013-2014,30020,"Lawton, OK",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.548622608,0.802672267
2000-2014,30020,"Lawton, OK",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.419425607,1.044163108
2009-2014,30020,"Lawton, OK",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.510611057,0.883498013
2013-2014,30020,"Lawton, OK",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.559318006,1.355267763
2000-2014,30020,"Lawton, OK",All races,"Median Income, Percent Change in Mean Absolute Difference",2.471323967,1.165236354
2009-2014,30020,"Lawton, OK",All races,"Median Income, Percent Change in Mean Absolute Difference",0.546900094,0.581999958
2013-2014,30020,"Lawton, OK",All races,"Median Income, Percent Change in Mean Absolute Difference",0.537974119,0.549388945
2000-2014,30140,"Lebanon, PA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.029456496,0.554660022
2009-2014,30140,"Lebanon, PA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.293178797,2.384824276
2013-2014,30140,"Lebanon, PA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.034349177,0.324432552
2000-2014,30140,"Lebanon, PA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.102063775,0.491786718
2009-2014,30140,"Lebanon, PA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",2.626067877,2.831378222
2013-2014,30140,"Lebanon, PA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.141507015,0.340398312
2000-2014,30140,"Lebanon, PA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.436698139,0.490259379
2009-2014,30140,"Lebanon, PA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.008129989,0.57577306
2013-2014,30140,"Lebanon, PA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.344726115,0.574982643
2000-2014,30340,"Lewiston-Auburn, ME",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.565196872,0.670640647
2009-2014,30340,"Lewiston-Auburn, ME",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.289272994,0.467061788
2013-2014,30340,"Lewiston-Auburn, ME",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.394646138,0.235496253
2000-2014,30340,"Lewiston-Auburn, ME",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.18788752,0.466886878
2009-2014,30340,"Lewiston-Auburn, ME",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.006023228,0.748250246
2013-2014,30340,"Lewiston-Auburn, ME",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.11839731,0.533652544
2000-2014,30340,"Lewiston-Auburn, ME",All races,"Median Income, Percent Change in Mean Absolute Difference",0.485626787,1.035795212
2009-2014,30340,"Lewiston-Auburn, ME",All races,"Median Income, Percent Change in Mean Absolute Difference",0.297948539,0.966453314
2013-2014,30340,"Lewiston-Auburn, ME",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.259467721,0.71893096
2000-2014,30460,"Lexington-Fayette, KY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.197174877,0.410131902
2009-2014,30460,"Lexington-Fayette, KY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.14327608,0.479578018
2013-2014,30460,"Lexington-Fayette, KY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.068596676,0.525800943
2000-2014,30460,"Lexington-Fayette, KY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.079327695,0.381163299
2009-2014,30460,"Lexington-Fayette, KY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.317650169,0.404036373
2013-2014,30460,"Lexington-Fayette, KY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.133149192,0.649306417
2000-2014,30460,"Lexington-Fayette, KY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.443819702,0.314536482
2009-2014,30460,"Lexington-Fayette, KY",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.194521636,0.289466828
2013-2014,30460,"Lexington-Fayette, KY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.676926076,0.584998846
2000-2014,30620,"Lima, OH",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.75514096,0.606624842
