Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2008,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.102995992,0.030821159
2009,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.119783223,0.032368354
2010,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.073802352,0.032186605
2011,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.125851989,0.031456936
2012,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.144202411,0.032825384
2013,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.158432901,0.033055667
2014,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.087325811,0.037319366
2000,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",9012.496094,0
2006,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",13452.84766,2290.530029
2007,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",8682.802734,1556.369019
2008,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",8883.130859,2636.496094
2009,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",8396.716797,2166.632813
2010,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",4325.964844,1772.272705
2011,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",9706.880859,1991.322632
2012,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",5193.064453,1695.110107
2013,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",12467.27148,2282.676025
2014,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Absolute Difference",7058.972656,2568.390137
2000,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.078181684,0
2006,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.11550498,0.033735577
2007,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.07475695,0.041218832
2008,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.077078134,0.04969475
2009,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.012183398,0.024883641
2010,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.063156694,0.034726273
2011,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.029545844,0.033480246
2012,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.05376178,0.037780005
2013,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.147130698,0.035443749
2014,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.004461616,0.030249603
2000,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.113764405,0
2006,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.110176742,0.030888675
2007,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.112743914,0.032462165
2008,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.119881392,0.033607468
2009,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.111642599,0.030947063
2010,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.127157032,0.024477337
2011,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.101449728,0.033991285
2012,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.142248869,0.034161802
2013,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.115236461,0.027433731
2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.081470668,0.028412493
2000,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",9416.041016,0
2006,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",11698.13086,3443.55542
2007,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",3313.175781,4116.992188
2008,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",4996.761719,3249.64502
2009,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",4252.882813,2256.452637
2010,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",10544.53906,2732.733154
2011,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",5653.460938,2205.685547
2012,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",14748.30371,1362.947632
2013,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",10525.64648,2425.995605
2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Absolute Difference",8269.085938,2910.117432
2000,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.047137171,0
2006,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.100697249,0.038224831
2007,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.063906521,0.046602529
2008,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.056609482,0.034791037
2009,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.041753381,0.03090338
2010,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.105248183,0.035202473
2011,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.043838918,0.036573105
2012,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.185054809,0.03803993
2013,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.138764322,0.03721685
2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.080849439,0.044006243
2000,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.086721301,0
2006,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.129566073,0.094933942
2007,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.104825616,0.093748048
2008,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.02286607,0.077051811
2009,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.068668067,0.077429377
2010,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.129479229,0.11521358
2011,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.034951806,0.057740498
2012,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.04600656,0.065502286
2013,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.007837653,0.069552183
2014,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.106271744,0.083133981
2000,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",17486.93164,0
2006,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",9241.521484,16342.85938
2007,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",17137.11523,6867.477051
2008,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",17766.26367,10328.17383
2009,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",28352.54688,7711.838379
2010,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",12761.59766,17054.07813
2011,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",19627.10352,12239.93848
2012,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",21187.70508,11522.3252
2013,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",30146.27148,10796.6748
2014,29700,"Laredo, TX",Whites and People of Color,"Median Income, Absolute Difference",4840.439453,7028.963379
2000,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.074339628,0
2006,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.02289775,0.061323881
2007,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.19773829,0.058298457
2008,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.160247415,0.039539285
2009,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.114051901,0.069017045
2010,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.149969548,0.057974376
2011,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.141068622,0.050968096
2012,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.137026519,0.09141162
2013,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.135563612,0.053373381
2014,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.008909345,0.057063445
2000,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.110625982,0
2006,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.027267754,0.039210327
2007,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.023100138,0.038789891
2008,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.059703767,0.036324471
2009,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.009860575,0.035531934
2010,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.024183333,0.034902874
2011,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.01068157,0.028548377
2012,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.091476262,0.04361672
2013,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.018915594,0.036477607
2014,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Absolute Difference",0.049273133,0.039401144
2000,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",6725.742188,0
2006,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",8188.691406,4599.202148
2007,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",9139.794922,4442.984863
2008,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",7772.740234,3948.579834
2009,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",2180.964844,2553.385986
2010,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",13951.23633,6166.057617
2011,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",10666.90625,3703.26416
2012,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",7270.289063,3151.838135
2013,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",13284.79492,2551.42627
2014,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Absolute Difference",7764.871094,2828.878662
2000,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.031061262,0
2006,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.018176228,0.030650377
2007,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.032382473,0.036905218
2008,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.009636059,0.0357632
2009,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.055670157,0.037192147
2010,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.002456769,0.031504035
2011,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.05420211,0.039222222
2012,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.089133471,0.04226581
2013,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.089885771,0.03891132
2014,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.061607167,0.057351045
2000,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.111743808,0
2006,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.00396055,0.008226784
2007,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.019406676,0.009620666
2008,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.008207321,0.009394369
2009,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.031929433,0.00924474
2010,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.019063354,0.010682011
2011,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.027875066,0.012902836
2012,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.022011638,0.011569688
2013,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.035583913,0.009891742
2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Absolute Difference",0.007468224,0.009532902
2000,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",10626.67383,0
2006,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",11698.13086,618.8692017
2007,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",12567.21875,694.7854614
2008,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",11103.91602,1261.378296
2009,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",10904.82617,1365.245361
2010,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",11463.80469,597.9891357
2011,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",9600.212891,1152.696777
2012,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",11424.74023,1116.399292
2013,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",10219.07422,537.3488159
2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Absolute Difference",10084.25,1390.328613
2000,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.042260811,0
2006,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.028003722,0.009348974
2007,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.045068398,0.009549327
2008,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.036671937,0.009492552
2009,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.067088246,0.009442181
2010,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.059280768,0.009141009
2011,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.057536229,0.012230406
2012,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.044279218,0.01142281
2013,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.042991236,0.010568894
2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.033412501,0.01018376
2000,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.105646431,0
2006,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.20021379,0.073913679
2007,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.057632089,0.057166748
2008,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.067195296,0.055504199
2009,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.17018348,0.068673819
2010,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.15021807,0.047999136
2011,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.058986247,0.061737902
2012,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.23718816,0.073160887
2013,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.086415768,0.054890148
2014,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Absolute Difference",0.045483708,0.067263886
2000,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",9819.583984,0
2006,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",12867.94336,5177.197754
2007,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",13024.20801,4319.094238
2008,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",7772.740234,3622.957764
2009,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",9487.199219,4510.507813
2010,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",14708.2793,1999.276123
2011,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",10666.90625,3401.128174
2012,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",14540.58008,3133.503174
2013,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",1124.097656,5848.333008
2014,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Absolute Difference",12101.09961,4727.073242
2000,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.065018088,0
2006,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.184306562,0.07464119
2007,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.157286286,0.073824219
2008,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.108244777,0.060627483
2009,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.108304709,0.077530853
2010,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.222006947,0.125881001
2011,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.025468141,0.05070357
2012,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.199988157,0.081956066
2013,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.006368637,0.085304663
2014,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.118984103,0.089849308
2000,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.052977443,0
2006,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.069326878,0.038584661
2007,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.075747967,0.038344234
2008,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.024957001,0.025506957
2009,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.106571257,0.036387242
2010,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.064048648,0.035342928
2011,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.041272879,0.036443625
2012,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.067361951,0.053539813
2013,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.054859579,0.058591004
2014,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.012654901,0.040710978
2000,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",6456.712891,0
2006,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",5849.066406,3234.533447
2007,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",14623.67188,3236.911865
2008,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",0,3301.191406
2009,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",2726.205078,2710.89917
2010,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",5407.455078,2245.136963
2011,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",3413.408203,3398.692627
2012,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",7270.291016,2649.125732
2013,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",6131.444336,2448.030762
2014,30020,"Lawton, OK",Whites and People of Color,"Median Income, Absolute Difference",907.5820313,5361.806152
2000,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.035933748,0
2006,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.091363847,0.034242142
2007,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.198072776,0.043176439
2008,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.118973777,0.037625272
2009,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.019331068,0.030442799
2010,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.101568595,0.039273534
2011,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.073200554,0.05589994
2012,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.105717152,0.070446111
2013,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.095077798,0.049656581
2014,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.028991103,0.048022229
2000,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.208452642,0
2006,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.077674866,0.072869159
2007,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.103848875,0.091521859
2008,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.282394946,0.100835323
2009,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.091748774,0.069737755
2010,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.200382054,0.069091558
2011,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.116498709,0.072594456
2012,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.15255177,0.06058244
2013,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.106564164,0.082439445
2014,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.119374096,0.084073506
2000,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",11299.24609,0
2006,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",6901.896484,6490.104492
2007,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",9139.792969,2431.943359
2008,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",9438.330078,6543.211914
2009,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",8723.861328,6833.743652
2010,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",9949.71875,3315.70459
2011,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",7466.835938,4472.761719
2012,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",20979.97852,2799.124268
2013,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",14102.32422,5788.954102
2014,30140,"Lebanon, PA",Whites and People of Color,"Median Income, Absolute Difference",2823.589844,4287.661621
2000,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.177800477,0
2006,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.002348989,0.110213369
2007,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.077008098,0.065309688
2008,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.064437509,0.117385454
2009,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.046916008,0.073550388
2010,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.156187624,0.084712811
2011,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.065312177,0.066249929
2012,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.155782461,0.130973294
2013,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.196818858,0.081591137
2014,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.020134151,0.038236823
2000,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.033250928,0
2006,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.315398723,0.089979634
2007,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.192875981,0.074239083
2008,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.207732677,0.081766106
2009,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.200143099,0.081750832
2010,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.203347683,0.067596316
2011,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.219968617,0.085283667
2012,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.159605682,0.088188156
2013,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.127907693,0.068821646
2014,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Employment Ratio, Absolute Difference",0.056174994,0.078014202
2000,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",1210.634766,0
2006,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",13218.8877,8599.677734
2007,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",14852.16406,6086.266602
2008,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",15545.48242,5321.137207
2009,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",8178.619141,2596.784912
