Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2000-2014,27980,"Kahului-Wailuku-Lahaina, HI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.222452357,0.62847656
2009-2014,27980,"Kahului-Wailuku-Lahaina, HI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.205086708,96.72137451
2013-2014,27980,"Kahului-Wailuku-Lahaina, HI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",3.281584501,16.88164711
2000-2014,27980,"Kahului-Wailuku-Lahaina, HI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",2.748378038,0.951149523
2009-2014,27980,"Kahului-Wailuku-Lahaina, HI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",10.55938053,3.946944237
2013-2014,27980,"Kahului-Wailuku-Lahaina, HI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.850262761,0.564038575
2000-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.476705551,0.48397246
2009-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",3.664218903,99.78772736
2013-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.351044476,0.944418371
2000-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.103210025,0.388523608
2009-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.164730147,0.894917071
2013-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.419864923,0.261552423
2000-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.285158187,0.276523769
2009-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",5.527648449,2.109960556
2013-2014,28020,"Kalamazoo-Portage, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.127778709,0.30593884
2000-2014,28100,"Kankakee, IL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.40221864,1.03357327
2009-2014,28100,"Kankakee, IL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",6.111476421,777.5441895
2013-2014,28100,"Kankakee, IL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.544659555,37.70384979
2000-2014,28100,"Kankakee, IL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.364661992,0.25788939
2009-2014,28100,"Kankakee, IL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.082371861,1.362308621
2013-2014,28100,"Kankakee, IL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.096703127,0.62942636
2000-2014,28100,"Kankakee, IL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.464517534,0.402135521
2009-2014,28100,"Kankakee, IL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.537624538,0.549215198
2013-2014,28100,"Kankakee, IL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.013193766,1.111362338
2000-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.05561858,0.22115247
2009-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.160108924,0.259357393
2013-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.190139145,0.245035514
2000-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.492567956,0.082867451
2009-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.184580237,0.182323933
2013-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.344611168,0.145778254
2000-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.12451338,0.121569477
2009-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.075249031,0.13695994
2013-2014,28140,"Kansas City, MO-KS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.076516367,0.147514135
2000-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.658218563,0.326844186
2009-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.494577467,0.817046523
2013-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.556023955,0.89891088
2000-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.863214493,0.251784325
2009-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",7.263145924,33.81394958
2013-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.882953405,0.239781633
2000-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.00917873,0.196059659
2009-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.075248897,0.259631932
2013-2014,28420,"Kennewick-Richland, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.040604725,0.267586619
2000-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.013942384,0.529746532
2009-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.612152696,16.40503883
2013-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.42592755,0.366661102
2000-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.941175759,0.217545673
2009-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.873338878,0.559577525
2013-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.502263486,18.61189651
2000-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.338706344,0.487548649
2009-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.491534889,0.816492558
2013-2014,28660,"Killeen-Temple, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.383246034,0.38356182
2000-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.356144786,0.829662502
2009-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",14.34566689,31.02319336
2013-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.582564056,0.782131433
2000-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.755505323,0.362332016
2009-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.753623188,0.444105506
2013-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",4.631653786,81.51132202
2000-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.886280239,1.160074949
2009-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",,0
2013-2014,28700,"Kingsport-Bristol-Bristol, TN-VA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.125330508,0.898735881
2000-2014,28740,"Kingston, NY",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.178632021,0.410773903
2009-2014,28740,"Kingston, NY",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.084728479,20.93719292
2013-2014,28740,"Kingston, NY",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.101959616,7.87067318
2000-2014,28740,"Kingston, NY",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.575026751,0.180054605
2009-2014,28740,"Kingston, NY",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.26558578,0.508441925
2013-2014,28740,"Kingston, NY",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.954108477,62.94302368
2000-2014,28740,"Kingston, NY",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.287808299,0.32439971
2009-2014,28740,"Kingston, NY",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.464321017,0.342971444
2013-2014,28740,"Kingston, NY",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.874931753,1.081414104
2000-2014,28940,"Knoxville, TN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.485779822,0.404791445
2009-2014,28940,"Knoxville, TN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.199650526,1.645125985
2013-2014,28940,"Knoxville, TN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.738029599,4.123369217
2000-2014,28940,"Knoxville, TN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.362197787,0.213261917
2009-2014,28940,"Knoxville, TN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.224805221,2.663638115
2013-2014,28940,"Knoxville, TN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",2.611933947,154.1959381
2000-2014,28940,"Knoxville, TN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.874189079,0.272509426
2009-2014,28940,"Knoxville, TN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.541251659,0.333621264
2013-2014,28940,"Knoxville, TN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.233508497,0.23793982
2000-2014,29020,"Kokomo, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.890979528,0.947823822
2009-2014,29020,"Kokomo, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.977986693,0.23649092
2013-2014,29020,"Kokomo, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.875637352,3.385073662
2000-2014,29020,"Kokomo, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.479595929,0.476864308
2009-2014,29020,"Kokomo, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.797425151,0.201284692
2013-2014,29020,"Kokomo, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.495832294,152.4621582
2000-2014,29020,"Kokomo, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.000433173,0.824801922
2009-2014,29020,"Kokomo, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.794499815,0.295197934
2013-2014,29020,"Kokomo, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.34212935,0.9249686
2000-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.978292584,0.871720135
2009-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.961327016,5.470928192
2013-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.989850223,0.48391521
2000-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.75543648,0.347161114
2009-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.679314315,1.765235424
2013-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.628400207,0.592263877
2000-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-1,0.731382847
2009-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-1,1.991633058
2013-2014,29100,"La Crosse-Onalaska, WI-MN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-1,0.340573251
2000-2014,29180,"Lafayette, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.004486886,0.236689478
2009-2014,29180,"Lafayette, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.002207512,0.410005778
2013-2014,29180,"Lafayette, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.051015727,0.38337028
2000-2014,29180,"Lafayette, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.733628929,0.14463678
2009-2014,29180,"Lafayette, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.536292672,0.316987455
2013-2014,29180,"Lafayette, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.403599292,0.394416034
2000-2014,29180,"Lafayette, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.196290791,0.063024253
2009-2014,29180,"Lafayette, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.296380043,0.231917843
2013-2014,29180,"Lafayette, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.013193388,0.159663528
2000-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.404440463,1.151533604
2009-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.67576766,42.40515137
2013-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.891790807,0.214775309
2000-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.029602857,0.323806345
2009-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.838896394,2.291540146
2013-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.26930958,0.283843845
2000-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.605433881,0.561925054
2009-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.009195198,1.566060662
2013-2014,29200,"Lafayette-West Lafayette, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.772275388,0.468083084
2000-2014,29340,"Lake Charles, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.533374071,0.260767251
2009-2014,29340,"Lake Charles, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.50425303,0.449816018
2013-2014,29340,"Lake Charles, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.014841738,1.178375363
2000-2014,29340,"Lake Charles, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.371664882,0.324780434
2009-2014,29340,"Lake Charles, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.061601281,0.945559144
2013-2014,29340,"Lake Charles, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.280678391,0.461057305
2000-2014,29340,"Lake Charles, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.469926387,0.1991065
2009-2014,29340,"Lake Charles, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.574127853,0.269480348
2013-2014,29340,"Lake Charles, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.366271019,0.368331313
2000-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.664009333,1.296624541
2009-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.261220396,0.670306921
2013-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",7.558010101,214.56987
2000-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.745668054,5.349081993
2009-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.953465879,2.117030859
2013-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.969093263,1.617296338
2000-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.649286032,0.799181283
2009-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.220670968,0.874160707
2013-2014,29420,"Lake Havasu City-Kingman, AZ",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.30258444,0.821894825
2000-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.857330799,0.583447516
2009-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",52.0281105,662.0861816
2013-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.606547058,0.931981981
2000-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.617416143,0.235948071
2009-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.319956034,0.62608701
2013-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.114815257,1.00114429
2000-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.322956741,0.190830991
2009-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.261024058,0.319105178
2013-2014,29460,"Lakeland-Winter Haven, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.093749166,0.180594906
2000-2014,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.942932725,0.386914223
2009-2014,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.633795381,9.548075676
2013-2014,29540,"Lancaster, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.969675839,0.21614486
2000-2014,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.314577371,0.292920649
2009-2014,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.270967931,0.432953566
2013-2014,29540,"Lancaster, PA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.448815167,0.282985568
2000-2014,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.216757208,0.284981012
2009-2014,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.159317523,0.400179923
2013-2014,29540,"Lancaster, PA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.433799714,0.275614947
2000-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.715195,0.933578551
2009-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.936356664,2.719459772
2013-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.417361468,0.357201993
2000-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.283865035,0.249748498
2009-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.270254642,0.339509398
2013-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.293013096,0.269965082
2000-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.121808633,0.30905956
2009-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.944348395,0.865869164
2013-2014,29620,"Lansing-East Lansing, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.21438688,0.359949261
2000-2014,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.880153477,0.767604709
2009-2014,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.921883404,0.59505415
2013-2014,29700,"Laredo, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.934279203,0.4856987
2000-2014,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.225439921,0.958634019
2009-2014,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.54761517,37.75436783
2013-2014,29700,"Laredo, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",12.55912781,96.17007446
2000-2014,29700,"Laredo, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.723196745,0.401955217
2009-2014,29700,"Laredo, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.829276741,0.368026882
2013-2014,29700,"Laredo, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.839434862,0.427353323
2000-2014,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.983408391,1.846384764
2009-2014,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.106646188,2.227503777
2013-2014,29740,"Las Cruces, NM",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.314606011,0.890507877
2000-2014,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.55459708,0.356165379
2009-2014,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",3.996983767,1445.213989
2013-2014,29740,"Las Cruces, NM",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.604894876,101.6453705
2000-2014,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.154500261,0.420604706
2009-2014,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",2.560291767,1.747309089
2013-2014,29740,"Las Cruces, NM",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.415506899,0.286756814
2000-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.209373876,0.240974098
2009-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.501961946,0.168178156
2013-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.222806677,0.279597878
2000-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.933166564,0.085310355
2009-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.766102195,0.31443736
2013-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.790123582,0.30203259
2000-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.051043615,0.130833879
2009-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.075248897,0.178688407
2013-2014,29820,"Las Vegas-Henderson-Paradise, NV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.013193388,0.145860225
2000-2014,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.830015421,1.381912351
2009-2014,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.098605074,2.535125732
2013-2014,29940,"Lawrence, KS",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",17.68282127,42.7202301
2000-2014,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.569472373,0.636688709
2009-2014,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.732737243,0.437004447
2013-2014,29940,"Lawrence, KS",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.473664254,1.109428287
2000-2014,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.232343405,0.481392443
2009-2014,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.275518656,0.688691258
2013-2014,29940,"Lawrence, KS",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",9.765167236,6.689688206
2000-2014,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.193206802,1.336410403
2009-2014,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.499715567,10.0959034
2013-2014,30020,"Lawton, OK",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.695080221,0.662005723
2000-2014,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.761126637,0.768458784
2009-2014,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.881254077,0.417048037
2013-2014,30020,"Lawton, OK",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.769321978,2.698194742
2000-2014,30020,"Lawton, OK",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.859435916,0.830423534
2009-2014,30020,"Lawton, OK",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.667089581,2.203853369
2013-2014,30020,"Lawton, OK",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.851979077,0.961310089
2000-2014,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.886759877,0.215054661
2009-2014,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.570846856,5.566112041
2013-2014,30140,"Lebanon, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.897702098,0.25175482
2000-2014,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.427332282,0.403321832
2009-2014,30140,"Lebanon, PA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.301097453,2.04684186
