Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2013,26620,"Huntsville, AL",All races,"Employment Ratio, Mean Absolute Difference",0.070040986,0.030204905
2014,26620,"Huntsville, AL",All races,"Employment Ratio, Mean Absolute Difference",0.098843493,0.036159068
2000,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",6402.907227,0
2006,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",28403.0625,4332.873047
2007,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",9139.794922,4896.442383
2008,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",9993.522461,2588.244629
2009,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",11995.30957,2507.369629
2010,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",12112.7002,5124.388184
2011,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",8320.186523,4657.695313
2012,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",8516.625,2528.395752
2013,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",13489.17773,3594.708252
2014,26620,"Huntsville, AL",All races,"Median Income, Mean Absolute Difference",9882.56543,2471.521973
2000,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.061077368,0
2006,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.137073442,0.027367325
2007,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.098464631,0.032243546
2008,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.111257352,0.038620923
2009,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.153939918,0.043753751
2010,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.107460342,0.041143842
2011,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.088008322,0.036904313
2012,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.079624847,0.042860277
2013,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.091645077,0.045623682
2014,26620,"Huntsville, AL",All races,"Relative Income Poverty, Mean Absolute Difference",0.07039807,0.033499293
2000,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.106132507,0
2006,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.339189053,0.036110841
2007,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.170330688,0.127815574
2008,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.114746019,0.06490735
2009,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.171447843,0.078887753
2010,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.264916152,0.076919056
2011,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.226457983,0.054626815
2012,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.095501952,0.063973911
2013,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.10461764,0.066354282
2014,26820,"Idaho Falls, ID",All races,"Employment Ratio, Mean Absolute Difference",0.139260724,0.087926604
2000,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",11541.375,0
2006,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",5147.178223,3318.812012
2007,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",16086.03906,8654.604492
2008,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",11126.12305,8781.626953
2009,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",9945.202148,3316.562012
2010,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",24960.81641,9568.667969
2011,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",6400.143555,5955.393066
2012,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",5899.321289,2119.709961
2013,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",30534.59766,13708.18945
2014,26820,"Idaho Falls, ID",All races,"Median Income, Mean Absolute Difference",7573.271973,2179.855957
2000,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.125292778,0
2006,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.186832801,0.072990216
2007,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.220357895,0.074981496
2008,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.218421623,0.082060792
2009,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.293093771,0.074658044
2010,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.339616179,0.058230888
2011,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.175806209,0.097912751
2012,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.079552352,0.066446297
2013,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.209967107,0.09412194
2014,26820,"Idaho Falls, ID",All races,"Relative Income Poverty, Mean Absolute Difference",0.133029237,0.059255417
2000,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.064270876,0
2006,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.075643301,0.021029266
2007,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.051338457,0.015336474
2008,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.052362371,0.017537927
2009,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.066964529,0.018438751
2010,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.063558757,0.013174961
2011,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.086803958,0.021483734
2012,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.068215609,0.017916385
2013,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.109891459,0.020294568
2014,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Employment Ratio, Mean Absolute Difference",0.06179408,0.015591411
2000,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",7344.511719,0
2006,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",11043.03418,1424.270142
2007,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",14486.57324,2375.308838
2008,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",10171.18652,1765.03833
2009,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",8723.860352,1602.469604
2010,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",11680.10449,1565.865967
2011,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",9130.870117,1158.907471
2012,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",9970.68457,994.3689575
2013,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",7153.350586,1216.785156
2014,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Median Income, Mean Absolute Difference",6655.604492,1182.862061
2000,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.052643083,0
2006,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.114806771,0.020566555
2007,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.1056896,0.024233205
2008,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.07823921,0.019498469
2009,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.067668512,0.020384386
2010,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.098517813,0.022218125
2011,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.12055783,0.026137507
2012,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.084788933,0.018045425
2013,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.077459082,0.021957837
2014,26900,"Indianapolis-Carmel-Anderson, IN",All races,"Relative Income Poverty, Mean Absolute Difference",0.060032059,0.015333042
2000,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.079586446,0
2006,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.343738019,0.028162858
2007,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.22438781,0.078103632
2008,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.187011912,0.072544925
2009,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.286175758,0.095992051
2010,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.207990095,0.070381381
2011,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.189230695,0.078857765
2012,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.031383228,0.079883367
2013,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.124587059,0.093806073
2014,26980,"Iowa City, IA",All races,"Employment Ratio, Mean Absolute Difference",0.212993428,0.06567964
2000,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",8582.048828,0
2006,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",8925.673828,3275.376953
2007,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",14166.68164,3633.171875
2008,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",13702.23145,2520.621582
2009,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",10599.49219,2244.978027
2010,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",10576.9834,2879.241211
2011,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",8213.517578,6055.77832
2012,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",12608.76074,3777.231689
2013,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",14960.72461,3340.760254
2014,26980,"Iowa City, IA",All races,"Median Income, Mean Absolute Difference",15126.37695,6322.089844
2000,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.150641799,0
2006,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.139889881,0.041967005
2007,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.175370812,0.11996422
2008,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.23889868,0.130352274
2009,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.274497598,0.061168995
2010,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.151887536,0.055903796
2011,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.120276645,0.068433173
2012,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.279364675,0.080286227
2013,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.197888568,0.088187434
2014,26980,"Iowa City, IA",All races,"Relative Income Poverty, Mean Absolute Difference",0.317185491,0.055017162
2000,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.138155624,0
2006,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.099512808,0.050529394
2007,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.148860171,0.056392301
2008,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.115402743,0.068971649
2009,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.208623692,0.047942329
2010,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.214609772,0.041504383
2011,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.217497706,0.069213316
2012,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.198446199,0.057712823
2013,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.110445216,0.061116155
2014,27060,"Ithaca, NY",All races,"Employment Ratio, Mean Absolute Difference",0.245842382,0.053757209
2000,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",6779.54834,0
2006,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",11417.37598,3409.913574
2007,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",10282.26855,3844.871582
2008,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",9460.536133,3655.308105
2009,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",14089.03613,6234.546387
2010,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",11031.20898,4409.679688
2011,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",11818.93164,3226.971191
2012,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",15496.10449,1915.594482
2013,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",14306.70508,5103.229004
2014,27060,"Ithaca, NY",All races,"Median Income, Mean Absolute Difference",15368.39648,3241.470215
2000,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.104534581,0
2006,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.180374235,0.085371539
2007,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.109067872,0.072281234
2008,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.218582243,0.062344756
2009,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.116054676,0.076002114
2010,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.193152905,0.05962874
2011,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.080752149,0.093058281
2012,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.419087023,0.062335622
2013,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.089943543,0.088376492
2014,27060,"Ithaca, NY",All races,"Relative Income Poverty, Mean Absolute Difference",0.210460022,0.116479382
2000,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.182930142,0
2006,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.200764507,0.079570532
2007,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.309939295,0.06788747
2008,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.246223062,0.070808969
2009,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.213509709,0.05213597
2010,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.196076348,0.064025372
2011,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.280504793,0.100518495
2012,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.168730348,0.093998708
2013,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.315172583,0.034692284
2014,27100,"Jackson, MI",All races,"Employment Ratio, Mean Absolute Difference",0.181973249,0.074341945
2000,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",5891.750977,0
2006,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",8375.861328,3877.641357
2007,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",9916.677734,20057.75586
2008,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",75773.13281,20295.21484
2009,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",16139.14355,23596.23047
2010,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",128978.6406,22671.22266
2011,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",16832.375,10982.24805
2012,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",7353.379883,4472.442383
2013,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",12671.65332,5147.079102
2014,27100,"Jackson, MI",All races,"Median Income, Mean Absolute Difference",11092.6748,7658.477539
2000,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.050735958,0
2006,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.188205391,0.099340133
2007,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.321271062,0.078525342
2008,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.168201432,0.078271843
2009,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.330414861,0.068238333
2010,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.344759613,0.069846906
2011,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.189972371,0.050504159
2012,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.30841732,0.108836606
2013,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.359216064,0.039011683
2014,27100,"Jackson, MI",All races,"Relative Income Poverty, Mean Absolute Difference",0.275488198,0.064010546
2000,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.081814095,0
2006,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.174232975,0.047287863
2007,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.076242328,0.043063797
2008,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.095463142,0.039150197
2009,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.122091196,0.037861191
2010,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.101549566,0.068209566
2011,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.05470698,0.070382357
2012,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.145949408,0.037513372
2013,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.130820543,0.047985278
2014,27140,"Jackson, MS",All races,"Employment Ratio, Mean Absolute Difference",0.086578965,0.047768723
2000,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",8824.173828,0
2006,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",16353.9873,5007.567383
2007,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",15629.0498,9824.390625
2008,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",14657.16895,4252.026367
2009,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",11384.64063,5463.775391
2010,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",13886.3457,5976.863281
2011,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",18219.07227,6801.807129
2012,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",11757.09863,4865.032715
2013,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",8992.786133,4235.562012
2014,27140,"Jackson, MS",All races,"Median Income, Mean Absolute Difference",11496.04492,4220.192383
2000,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.090668187,0
2006,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.2036798,0.054481167
2007,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.133231685,0.056168996
2008,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.168433145,0.045834575
2009,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.107074201,0.051734783
2010,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.10194429,0.06487444
2011,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.15833053,0.067866988
2012,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.070317425,0.063665614
2013,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.110360764,0.050483689
2014,27140,"Jackson, MS",All races,"Relative Income Poverty, Mean Absolute Difference",0.137348369,0.075260863
2000,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.095821023,0
2006,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.154080436,0.065965697
2007,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.047944952,0.084291644
2008,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.102359034,0.06291163
2009,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.210373193,0.054166816
2010,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.257876188,0.027458522
2011,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.274207294,0.064651504
2012,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.246107727,0.113641337
2013,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.25679782,0.070515394
2014,27180,"Jackson, TN",All races,"Employment Ratio, Mean Absolute Difference",0.266134053,0.092316374
2000,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",8151.600098,0
2006,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",10902.6582,4044.811768
2007,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",22575.29297,6822.145508
2008,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",35132.78906,23084.16602
2009,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",8723.861328,6300.495117
2010,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",20980.92773,7583.198242
2011,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",13482.96875,5144.265625
2012,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",10344.58398,23350.43359
2013,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",14592.84082,3960.705078
2014,27180,"Jackson, TN",All races,"Median Income, Mean Absolute Difference",22266.02539,6054.807617
2000,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.167676285,0
2006,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.116855428,0.062208571
2007,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.229582503,0.093081601
2008,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.102560326,0.073177479
2009,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.253243655,0.043676533
2010,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.224858284,0.031301584
2011,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.304829776,0.106486619
2012,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.381504685,0.054852523
2013,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.322313249,0.087785222
2014,27180,"Jackson, TN",All races,"Relative Income Poverty, Mean Absolute Difference",0.331634909,0.0806766
2000,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.041559912,0
2006,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.051575579,0.015355282
2007,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.023364723,0.015653864
2008,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.061782442,0.017356098
2009,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.062539339,0.017545635
2010,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.041236974,0.015562722
2011,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.085211478,0.015792675
2012,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.062878966,0.015266278
2013,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.046732783,0.013444685
2014,27260,"Jacksonville, FL",All races,"Employment Ratio, Mean Absolute Difference",0.089517973,0.02174847
2000,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",3309.065186,0
2006,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",5193.96875,1642.479248
2007,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",6672.051758,1013.772766
2008,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",7328.583496,1316.972412
2009,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",6106.703125,1491.165161
2010,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",4715.300781,1396.202759
2011,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",4778.772461,889.2623291
2012,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",7997.320313,1054.577393
2013,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",6540.20752,1531.089233
2014,27260,"Jacksonville, FL",All races,"Median Income, Mean Absolute Difference",6574.930664,1144.392334
2000,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.044454783,0
2006,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.068183944,0.024561798
2007,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.075680971,0.024458522
2008,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.062549666,0.023104886
2009,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.055762984,0.020293053
2010,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.043112118,0.020744648
2011,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.063176729,0.027297955
2012,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.117559478,0.023112411
2013,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.072901957,0.025793817
2014,27260,"Jacksonville, FL",All races,"Relative Income Poverty, Mean Absolute Difference",0.065363266,0.020883268
2000,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.069526315,0
2006,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.096383914,0.085012436
2007,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.090896107,0.047588885
2008,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.085269466,0.051262196
2009,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.069559157,0.043826081
2010,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.063553095,0.036490049
2011,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.054278456,0.041765861
2012,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.167172045,0.055894252
2013,27340,"Jacksonville, NC",All races,"Employment Ratio, Mean Absolute Difference",0.100294374,0.048677757
